102|2199029728710|1347529086733
30786325583508|1924145509108|1347529127392
32985348837062|2199025379765|1347529299630
4398046515585|2199023353452|1347529374685
19791209309385|2199024196461|1347529377918
32985348839837|1786711058266|1347529432477
17592186051933|2199025358936|1347529466209
32985348839299|1649269815970|1347529484166
13194139540581|2061590703746|1347529497194
28587302326423|1924150138001|1347529499731
26388279068863|2061587089278|1347529500317
8796093023907|2199028025514|1347529511385
32985348833579|2061589251140|1347529530215
4398046515767|2199027802617|1347529567325
26388279075026|1924149683350|1347529587169
15393162797244|2199026309353|1347529620643
8796093030994|2199027802617|1347529687424
21990232565138|2199025542154|1347529694150
24189255814639|1924146157922|1347529700533
13194139543777|2199023916474|1347529718626
8796093029854|2199024050451|1347529723792
32985348836386|2199024214350|1347529726925
4398046513906|2199027802617|1347529761953
32985348841976|1786712904362|1347529769872
24189255819338|2199026309353|1347529791107
10995116283769|2199025456898|1347529792525
32985348839837|2061586883173|1347529796124
4398046518117|2199025433888|1347529866133
8796093026525|2199027802617|1347529906081
13194139533344|2199027802617|1347529931786
8796093030508|2199029658073|1347530006684
24189255815565|2061584775951|1347530009261
32985348842139|1924148146116|1347530022545
32985348835455|1374390401004|1347530074121
32985348842734|1374394337536|1347530146029
13194139538575|2199026279806|1347530218693
13194139536794|2199027802617|1347530224179
8796093029473|2199027802617|1347530233662
32985348837338|1649273757896|1347530276499
10995116283580|2199027802617|1347530317418
32985348834301|2061587296813|1347530362663
15393162791382|2199024431166|1347530367903
35184372090183|1099512738935|1347530476134
32985348835356|2199025630690|1347530508025
4398046519579|2199027802617|1347530546601
32985348835455|1924145677710|1347530554559
32985348837971|1374394147967|1347530571187
32985348834523|687194998440|1347530593833
5408|2199025358229|1347530605272
24189255818995|2199026152202|1347530616943
10995116287048|2199026152202|1347530658184
10995116282665|2199026152202|1347530689886
32985348833995|687201330987|1347530702752
32985348842653|2061584775611|1347530724582
8796093029343|2199023353452|1347530739875
32985348835903|1374390849215|1347530762922
32985348833890|962078998894|1347530788805
19791209302513|2199024314970|1347530847696
32985348836805|824633916275|1347530858882
32985348839821|1649272277637|1347530870934
32985348840751|1099514679323|1347530965314
26388279068275|2199024580509|1347530968684
10995116283884|2199025753762|1347530978968
21990232562490|2199029728710|1347530995255
13194139538992|2199025358229|1347531009485
19791209305943|2061587213026|1347531055622
19791209305304|2199024050451|1347531072823
13194139535543|2199023353452|1347531113764
24189255819964|2199024050451|1347531132043
30786325585585|2199024295620|1347531164687
10995116278757|2199025428288|1347531185162
26388279074509|2199025358778|1347531214640
24189255813925|2199028165804|1347531229888
32985348840879|1236951016576|1347531271508
35184372097342|1374394018979|1347531293989
32985348838332|1374389717243|1347531301179
32985348840618|1374390529584|1347531327576
8796093028693|2199023353452|1347531347163
28587302323136|2199024295620|1347531351460
32985348836980|687199025505|1347531362666
10995116288378|2199023353452|1347531376272
13194139539801|2199027802617|1347531400069
6597069770233|2199027802617|1347531406475
4398046521530|2199025358778|1347531407581
32985348840223|687199077081|1347531428262
32985348836980|1374392464114|1347531456607
17592186049688|2199026345796|1347531571997
32985348840970|687197306497|1347531627066
6597069775031|2199023353452|1347531630890
8796093029689|2199027802617|1347531689061
8796093031363|2199025358229|1347531705595
28587302325633|1924151683318|1347531717571
17592186044425|2199024295620|1347531718442
8796093032050|2199027802617|1347531747370
10995116288540|2199025823260|1347531803062
32985348844230|1374391808542|1347531816579
19791209310420|2199024050451|1347531827679
32985348839821|1786709401344|1347531838543
35184372089375|274883016882|1347531863493
15393162792459|2199023767015|1347531881151
10995116287870|2199024295620|1347531890521
