21990232558208|32985348841200|1347529389109
8796093030376|35184372088899|1347529606878
21990232564009|32985348839704|1347529700481
13194139539868|32985348838332|1347529845832
4398046521251|35184372090643|1347530450403
2199023256744|35184372095672|1347530534750
2199023256552|32985348833579|1347531152101
4398046514225|32985348841495|1347531706126
2292|32985348841742|1347531906031
15393162798620|32985348840899|1347531986078
2199023255798|32985348841742|1347532003610
26388279069964|32985348840879|1347532186069
4398046513872|32985348840899|1347532203490
2199023263911|32985348840879|1347532240143
30786325587981|32985348839720|1347532824707
17592186053137|32985348841656|1347532950404
6597069772875|35184372096904|1347533205732
26388279067066|32985348833890|1347533673389
10995116284056|32985348839821|1347534813305
2199023257232|32985348833536|1347535006572
24189255817201|32985348839821|1347535076118
15393162794646|32985348840223|1347535104914
32985348838314|32985348840561|1347535122410
10995116281209|32985348844114|1347535690473
28587302326249|35184372095672|1347535771695
8796093025074|32985348840899|1347535814226
19791209301132|35184372089981|1347536055297
17592186048248|32985348840561|1347536508013
19791209306147|32985348835695|1347536682645
9496|32985348841654|1347537049070
28587302328597|32985348841418|1347537089246
8796093031844|35184372098033|1347537479032
2199023256077|35184372093043|1347537494110
6597069772461|32985348838550|1347537576403
6597069772672|35184372092330|1347537661614
24189255817479|32985348841742|1347538138185
2199023265453|32985348841531|1347538342278
17592186052746|32985348841872|1347538438932
13194139541111|32985348839686|1347538612030
8796093023346|32985348840194|1347538905358
4398046514546|32985348837099|1347538947851
28587302332605|32985348839837|1347539396512
32985348839821|32985348841200|1347539432469
28587302330822|32985348838850|1347540186521
13194139543218|35184372095818|1347540213889
15393162797150|32985348834823|1347540444489
30786325585909|32985348841558|1347540496187
10995116282825|32985348841493|1347541550090
30786325578932|32985348839018|1347541599312
6597069777302|32985348837519|1347541688381
32985348836352|32985348836610|1347542081086
32985348837876|32985348843760|1347542559011
28587302327232|32985348840429|1347543213117
9321|32985348843572|1347543461035
21990232558990|32985348833686|1347543716166
21990232555658|32985348844114|1347544217463
26388279075075|32985348839821|1347544254735
32985348839821|32985348840984|1347544309835
143|32985348841200|1347544715680
13194139534154|35184372097675|1347545013575
4398046514450|35184372097342|1347545172713
28587302329195|32985348842333|1347545501357
4398046522018|35184372090643|1347545559580
15393162794737|35184372095672|1347545567070
19791209308353|32985348841654|1347545670750
6597069766733|32985348833979|1347545707972
6597069770932|32985348837922|1347545919073
30786325579849|32985348835954|1347546075383
24189255821944|32985348838550|1347546601489
4398046517846|32985348835158|1347546958724
26388279074202|35184372098033|1347547088865
32985348835805|35184372093043|1347547761373
26388279076608|32985348841493|1347548159328
21990232563359|32985348841654|1347548251737
13194139541678|32985348833890|1347548306187
1564|35184372089012|1347548968885
26388279073896|32985348834655|1347549252934
6597069776310|32985348840879|1347549336261
32985348834375|32985348844208|1347549424789
21990232559951|32985348840879|1347549647388
21990232565240|32985348842700|1347549790936
2199023260847|32985348842883|1347550632380
21990232565306|32985348843938|1347550798664
26388279070247|32985348838314|1347550864418
2199023256437|32985348844114|1347550928386
4398046512573|32985348833536|1347550966177
10995116278353|32985348840899|1347550971939
19791209310251|35184372098033|1347551452267
13194139538575|32985348836352|1347551568139
13194139539592|32985348837383|1347551834178
21990232556220|32985348837700|1347552013597
32985348839614|32985348841922|1347552395293
30786325585916|32985348840899|1347552417529
24189255821132|35184372093118|1347552596236
32985348834483|32985348835455|1347552821961
6597069770702|32985348837716|1347553508779
26388279073821|32985348835269|1347553530843
30786325583545|32985348833546|1347553675556
17592186050893|32985348840879|1347553988341
2199023255953|32985348839821|1347555028544
30786325587419|32985348837270|1347555183342
