6597069963950|32985349174688|1347528962342
19791209747200|35184372313297|1347528964977
32985348998622|32985349098402|1347528969705
2199023656047|32985348866124|1347528971158
21990232656181|32985349331372|1347528971964
301274|32985349122745|1347528976792
10995116713618|32985349084521|1347528983773
8796093416766|32985349102408|1347528985309
32985349190731|32985349230181|1347528985703
19791209607955|32985349076015|1347528993249
2199023527314|32985349267370|1347528994573
479651|32985349237000|1347528996472
30786325836887|32985349013117|1347528996747
13194139550698|32985349085815|1347529000102
10995116409831|35184372313053|1347529003941
24189256197876|32985349306116|1347529006143
13194139815063|35184372261097|1347529007291
30786325753880|35184372375893|1347529009125
8796093191611|32985349311144|1347529011379
19791209330845|32985349167214|1347529011447
15393162938995|35184372188335|1347529013147
169055|35184372187679|1347529013525
26388279502528|32985349309495|1347529014824
19791209712979|32985348852654|1347529022195
4398046528287|32985348849088|1347529028148
28587302675801|32985348852843|1347529029743
28587302542155|32985349013242|1347529030105
329357|35184372210947|1347529030933
32985349151575|32985349163010|1347529034678
2199023433245|35184372426688|1347529035744
28587302666295|32985349258391|1347529038036
28587302714310|32985349194537|1347529041988
30786325793514|32985348977711|1347529042270
8796093070876|32985348936075|1347529042883
30786325934391|32985348902815|1347529043619
8796093467677|32985348853258|1347529046020
32985349105730|32985349231588|1347529052817
21990232660235|32985349241759|1347529056135
8796093440639|32985349150900|1347529058561
26388279497344|32985349293000|1347529062083
10995116582749|32985348944667|1347529062623
19791209492660|32985348846678|1347529065216
28587302626354|32985349077148|1347529066320
8796093243468|35184372580592|1347529068058
32985348985799|32985349059338|1347529072689
4398046584797|32985349204583|1347529077885
28587302787279|32985349156777|1347529081134
17592186454642|32985349330355|1347529083017
30786325942259|32985349046880|1347529084363
8796093166880|32985349318580|1347529089079
21990232739986|32985349193421|1347529089330
24189256270454|35184372451764|1347529089954
19791209393709|32985349118413|1347529092463
17592186201730|32985349321567|1347529095717
19791209352012|32985349047535|1347529099622
24189256018796|32985349231103|1347529101749
28587302592771|32985349084521|1347529102468
30786325694577|32985349273100|1347529107756
8796093450851|32985349106698|1347529108956
21990232732566|32985349051957|1347529109192
6597069948061|32985349307881|1347529111017
10995116489616|32985349010947|1347529123365
24189256241577|32985349156897|1347529126610
2199023455784|32985349276422|1347529129939
32985349040200|32985349310770|1347529131952
6597069932162|32985348857972|1347529133776
4398046876263|32985349231723|1347529136826
17592186074526|32985348839018|1347529139744
13194139533344|32985348909585|1347529144187
28587302463589|35184372299551|1347529147248
21990232631387|32985349249158|1347529147626
32985349185017|35184372315956|1347529148263
352321|32985349269690|1347529150410
10995116456681|32985349067952|1347529152018
17592186436876|32985349073880|1347529152054
2199023379827|35184372579235|1347529152868
4398046563877|32985348950736|1347529153519
10995116704905|32985349174688|1347529154373
28587302795794|32985349115305|1347529154380
15393162792459|32985349259835|1347529154843
17592186271504|35184372238356|1347529160892
19791209550094|35184372175682|1347529164257
28587302705523|32985349241777|1347529165884
19791209487654|32985349135955|1347529166074
28587302421001|32985349079210|1347529167030
32985349243060|32985349262813|1347529168818
17592186343663|32985349304488|1347529171665
28587302678702|32985349128579|1347529172493
26388279499386|32985349099669|1347529175214
2199023605474|35184372232681|1347529178010
6597069807982|32985349098466|1347529178698
19791209691798|32985349127988|1347529180494
19791209574910|32985348851030|1347529183151
30786325978662|32985349067644|1347529185873
32985349313104|35184372332518|1347529187015
30786325745080|32985349056941|1347529189086
6597069788401|32985349113113|1347529189092
21990232902646|32985349061226|1347529192570
32985348883077|32985348983232|1347529193487
21990232616540|32985349254713|1347529194332
17592186322399|32985348973728|1347529195652
