70368889851042|1347528960257|31.204.162.218|Chrome|About André Sá, ctober 28, 2007) number 29 for doublesAbout Laos, e a Frenc|75|26388279198286|56|-1|70368889851035|251;6376
70369106871936|1347528960530|14.102.20.16|Internet Explorer|roflol|6|26388279103601|0|70369106871932|-1|
70369128289038|1347528960783|61.95.164.103|Internet Explorer|yes|3|6597070072384|0|70369128289035|-1|
70368969929534|1347528960839|24.138.65.199|Chrome|About Franz Joseph I of Austria, rman question in favor of PrussAbout Jim Carrey,  Detective (1994), Dumb and DumAbout Whoopi Goldberg, rk in television.|153|85677|66|70368969929525|-1|144;295;5440;5553;13019
70369026173174|1347528961713|41.72.122.213|Firefox|About Empire of Japan, , Enrich the Country, Strengthen the Army) led to its emergence|86|4398046902831|110|70369026173173|-1|9074
70368841345545|1347528962026|196.1.95.246|Firefox|great|5|30786325642866|96|-1|70368841345541|
70368787687561|1347528962311|115.178.60.122|Firefox|I see|5|30786325845451|103|-1|70368787687554|
70369055696651|1347528962540|27.98.242.197|Chrome|good|4|10995116456659|1|-1|70369055696646|
70368796331706|1347528962671|202.165.233.194|Safari|duh|3|26388279289504|54|-1|70368796331704|
70368972783748|1347528963091|31.44.89.76|Safari|About Mel Gibson, He was born in Peekskill, New York, moveAbout Central African|79|15393163262806|56|70368972783737|-1|2928;9259
70368833296010|1347528963106|27.121.73.40|Firefox|duh|3|17592186336574|1|-1|70368833296009|
70369089867982|1347528963174|81.91.112.246|Chrome|thx|3|4398046749966|105|-1|70369089867979|
70369162756900|1347528963913|31.210.232.73|Chrome|I see|5|10995116683888|107|70369162756887|-1|
70368904334705|1347528964063|1.61.59.134|Firefox|right|5|26388279115434|1|-1|70368904334698|
70368837283600|1347528964147|46.255.33.0|Chrome|no|2|26388279244776|106|70368837283599|-1|
70369098324692|1347528964526|27.112.87.4|Chrome|fine|4|28587302389324|1|70369098324682|-1|
70369122593652|1347528964610|61.95.223.241|Firefox|LOL|3|2199023314027|0|70369122593646|-1|
70369101239151|1347528964667|62.244.250.33|Chrome|About Jorge Luis Borges, Conjurados (TheAbout Michael Caine,  knighted by QuAbout Bob |86|30786325910696|105|70369101239147|-1|8;2063;2783;5061;9337;11541
70368969877477|1347528964685|41.155.214.248|Firefox|About Brad Pitt, e Award for Best Supporting Actor and About New Divide, fo|75|10995116327830|74|-1|70368969877473|2939;7063
70368889824674|1347528965019|217.19.217.198|Firefox|I see|5|26388279379593|86|70368889824673|-1|
70368889663612|1347528965389|41.74.22.35|Opera|About Bangladesh, ual meaning of land and country as English country, German la|79|19791209498790|84|-1|70368889663603|6944
70368815843502|1347528965777|62.213.193.195|Chrome|About Adolf Hitler, war; Hitler is said to have developed his extAbout Hunky Dory, atic m|89|10995116484172|64|70368815843498|-1|138;11873
70368958869962|1347528966377|61.17.237.187|Internet Explorer|right|5|4398046682976|0|-1|70368958869955|
70368893288595|1347528966401|1.10.7.93|Firefox|About H. G. Wells, o be touted as a worthy successor to CharlesAbout Yemen, emen. Betw|86|13194139888598|1|70368893288590|-1|2011;9185
70369110318296|1347528966437|27.50.15.95|Internet Explorer|I see|5|19791209613022|52|70369110318294|-1|
70369055673639|1347528966452|190.1.180.242|Chrome|About Maria Theresa, ign when her About Aurangzeb, hal Empire toAbout Vladimir Lenin|84|26388279497739|70|70369055673635|-1|145;1030;1667;1678;2002;7549;8156
70369177290942|1347528966617|27.120.240.100|Firefox|thanks|6|28587302371593|52|70369177290938|-1|
70368908090281|1347528966818|14.28.77.186|Chrome|thanks|6|24189255898495|1|70368908090277|-1|
70369017893469|1347528967280|192.68.138.208|Firefox|cool|4|129521|104|-1|70369017893466|
70368749244574|1347528967341|31.47.116.144|Internet Explorer|About Electoral Palatinate, ater the Electoral Palatinate, was a historical terr|80|6597069972186|56|-1|70368749244571|6970
70369098269260|1347528967348|62.178.51.43|Firefox|About Pope Pius IX, convened the First VAbout Beautiful Stranger, ring the 1|76|30786325983378|3|-1|70369098269257|1184;7871;11642;11776
70369051625723|1347528967635|24.43.100.136|Chrome|I see|5|10995116593462|57|-1|70369051625713|
70369096908219|1347528968042|198.176.223.4|Firefox|ok|2|13194139550868|50|70369096908217|-1|
70368753188717|1347528968481|61.11.48.29|Firefox|fine|4|2199023631297|0|-1|70368753188712|
70368996353501|1347528968482|117.104.230.34|Internet Explorer|fine|4|19791209666834|59|70368996353497|-1|
70368906746681|1347528968594|170.70.64.46|Chrome|About Jacques Offenbach, anco-Prussian War in 1870, About Harold Pinter, el Pri|79|19791209393407|53|-1|70368906746679|811;2097;2949
70368910921913|1347528969324|27.123.91.4|Firefox|roflol|6|8796093312718|0|-1|70368910921906|
70368824229487|1347528969435|1.10.11.35|Firefox|I see|5|8796093190386|1|70368824229484|-1|
70369018406399|1347528969686|111.223.31.174|Safari|no|2|4398046755884|55|-1|70369018406398|
70369049518341|1347528970581|58.68.11.8|Firefox|yes|3|13194139636365|0|70369049518334|-1|
70368759346770|1347528970636|78.135.80.15|Safari|good|4|21990232684832|105|70368759346765|-1|
70368908493487|1347528971707|203.81.93.35|Firefox|maybe|5|21990232750722|65|70368908493474|-1|
70368856159486|1347528972096|132.247.210.78|Firefox|yes|3|6597070146579|53|-1|70368856159485|
70368789343647|1347528972292|27.121.70.144|Internet Explorer|I see|5|8796093265687|62|70368789343643|-1|
70369175614017|1347528972528|111.95.30.199|Safari|no|2|19791209594603|51|-1|70369175614006|
70368919955909|1347528972593|190.186.160.89|Firefox|fine|4|13194139545512|5|70368919955907|-1|
70369163700959|1347528973380|14.102.189.58|Internet Explorer|thanks|6|430021|0|-1|70369163700954|
70368902931822|1347528973743|49.40.50.254|Chrome|duh|3|24189255907595|0|-1|70368902931819|
70368988934747|1347528973881|14.126.152.250|Internet Explorer|About Paul the Apostle, w Testament are traditionally attributed to About Bishopric of|86|273947|1|70368988934745|-1|1940;14863
70368903529152|1347528974055|202.94.66.106|Safari|yes|3|28587302631219|88|70368903529150|-1|
70368861003703|1347528974256|27.50.1.18|Firefox|About Mobutu Sese Seko, Nkuku Ngbendu wa Za Banga (born Joseph-About Tim Burt|77|21990232646212|55|70368861003700|-1|522;2970
70369124313178|1347528974262|150.163.29.179|Firefox|good|4|10995116524698|49|70369124313173|-1|
70369030315692|1347528974431|31.210.129.48|Chrome|About Paul Hindemith, mith (16 November 1895 – 28 December 1963) About Dolly Parton, |85|449679|75|70369030315686|-1|809;2828
70368767369494|1347528974785|41.78.221.55|Opera|thanks|6|32985349050545|97|70368767369487|-1|
70369101239156|1347528976128|31.10.58.179|Chrome|fine|4|24189256228564|72|-1|70369101239151|
70368814040374|1347528976525|27.121.75.74|Chrome|duh|3|10995116387758|1|-1|70368814040372|
70368995685766|1347528976629|190.26.130.83|Firefox|roflol|6|32985349070456|70|-1|70368995685753|
70369153223925|1347528976788|46.35.85.29|Firefox|no|2|4398046739901|109|-1|70369153223924|
70368847690642|1347528976860|49.213.47.251|Chrome|ok|2|15393163043346|0|-1|70368847690640|
70368848873660|1347528977075|1.4.7.5|Firefox|About Burkina Faso, s populated between 14,000 and 5000 BC by hunter-gathe|74|15393163120783|1|70368848873653|-1|9167
70368918028366|1347528977117|1.117.246.121|Firefox|roflol|6|2199023271926|1|70368918028362|-1|
70368959241896|1347528977290|202.61.123.107|Firefox|About Alexander III of Russia, 45 – 1 November 1894), known historically About Bel|82|30786325928183|54|70368959241894|-1|1693;9334
70368907892523|1347528977434|1.10.42.51|Chrome|ok|2|6597070184646|1|-1|70368907892520|
70368926552156|1347528978016|59.160.69.148|Firefox|About Patrick Vieira, on 14 July 2011. Vieira is currently FoAbout Peter Pan,|77|2199023291886|0|70368926552153|-1|1733;6959
70368882346287|1347528978040|213.55.125.215|Internet Explorer|LOL|3|24189256118130|76|70368882346282|-1|
70369098574623|1347528978989|2.44.164.139|Firefox|About John Locke, evolutionaries. His contributions to classical republicanism and liberal theory areAbout Henry VI of England, il 1437, his realm was governed by re|165|6597069890829|81|-1|70369098574617|2048;9272
70369084414919|1347528979334|61.8.157.73|Firefox|About Franz Liszt, he most prominent representatives of the Neudeutsche Schule (NAbout Eenie Meenie, t Schneider and Hilarie Sidney, respectively). The label was fAbout The Supremes S|183|35184372553243|0|70369084414910|-1|141;10127;15153
70369104268179|1347528979443|170.25.150.58|Firefox|maybe|5|19791209411508|53|70369104268178|-1|
70368765369856|1347528979574|103.29.7.161|Chrome|roflol|6|6597070022910|51|70368765369851|-1|
70369195410405|1347528979696|31.193.11.216|Firefox|About Adolf Hitler,  prior to World War I,About Mick Jagger,  his first solo album,About Britney Spears, list back in 2002. In A|128|19791209493775|107|-1|70369195410404|138;2002;2800;3066;7291;9659
70369122783461|1347528980361|41.68.232.83|Firefox|About Advance and Vanquish, , and the last to feature original guitarists Sunny D|81|30786326031915|74|-1|70369122783459|11000
70369058772049|1347528980369|148.247.143.39|Chrome|cool|4|15393162802523|53|70369058772048|-1|
70369088721030|1347528980549|41.190.228.246|Internet Explorer|yes|3|6597069825878|90|70369088721023|-1|
70369146936508|1347528980550|189.211.193.34|Internet Explorer|thanks|6|6597070250448|53|-1|70369146936504|
70368833937351|1347528981276|1.186.39.165|Firefox|thx|3|32985348872849|0|-1|70368833937345|
70368860190540|1347528981357|101.217.38.157|Chrome|About Thomas More,  by the First Succession Act, bAbout Oliver Stone,  Screenplay for Midni|91|21990232642335|0|-1|70368860190538|2115;2998;10220
70369105517685|1347528981391|31.24.159.175|Firefox|About Brian Mulroney, r to his political career, About Philip K. Dick,  Dick (December 16, 1928 – About Andre Agassi,  Championshi|130|32985348835144|99|-1|70369105517681|290;2992;6383;8117;11545
70368756438774|1347528981675|27.54.147.242|Firefox|right|5|8796093157432|0|-1|70368756438773|
70368863487604|1347528981968|31.13.36.156|Chrome|right|5|24189255998909|56|-1|70368863487599|
70369016979932|1347528981974|49.17.242.231|Internet Explorer|roflol|6|2199023653007|98|70369016979923|-1|
70369022988012|1347528982324|1.45.104.165|Firefox|About Rafael Trujillo,  It has been estimated that Trujillo+s rule wAbout Wright brother|88|2199023425492|1|70369022988009|-1|541;2984
70368899964989|1347528982461|49.136.100.176|Internet Explorer|right|5|21990232926957|0|70368899964983|-1|
70369092490838|1347528984528|114.133.225.37|Chrome|About Robert Bourassa, nd then from December 12, 1985, About America: A Tribute to Heroes, ome of the musicians including NAbo|126|21990232919715|85|70369092490837|-1|396;5011;5340;11305
70368950459242|1347528984962|193.188.7.147|Chrome|About Afonso V of Portugal,  refers to his conquests in Northern AfAbout John|77|13194139944042|87|70368950459227|-1|1605;2870
70368895705150|1347528985023|199.103.107.100|Firefox|LOL|3|17592186438166|50|-1|70368895705138|
70368860535008|1347528985765|41.78.118.159|Firefox|LOL|3|21990232654685|90|70368860535005|-1|
70368894636549|1347528986081|1.187.230.206|Firefox|great|5|21990232732515|0|-1|70368894636548|
70368852890330|1347528986159|27.131.222.207|Firefox|I see|5|19791209461175|1|70368852890328|-1|
70368917287029|1347528986435|31.200.216.194|Safari|About Thomas Aquinas,  Roman Catholic libeAbout Unguarded, Guercio before the|77|24189256004425|56|70368917287026|-1|1180;8134;9102;9190
70368752645593|1347528986629|115.42.119.132|Chrome|right|5|24189256025149|94|70368752645588|-1|
70369158440822|1347528986934|49.13.185.90|Chrome|fine|4|26388279384121|0|70369158440819|-1|
70369096497044|1347528987150|46.255.160.237|Internet Explorer|About Tanzania, officially the United Republic of Tanzania, is a country in Ea|78|413462|77|70369096497040|-1|5079
70369060614760|1347528987965|1.68.45.112|Firefox|duh|3|468748|1|-1|70369060614749|
70368912442162|1347528988012|192.231.175.126|Firefox|thanks|6|17592186283632|49|-1|70368912442160|
70369128791855|1347528988430|31.221.16.239|Internet Explorer|About Johann Sebastian Bach, omposer, organist, harpsichordist, violist, and viol|81|2199023535020|31|70369128791851|-1|774
70369051976422|1347528988903|187.161.136.191|Chrome|About 1962–1966, Shout, which made number 2 on the Billboard About Papua New Guinea, te|87|21990232888340|53|-1|70369051976420|5682;9263
70368912262633|1347528989767|46.175.5.128|Firefox|About Mahmud of Ghazni, Iranian lands and the northwestern IndAbout Latvia|74|32985349221439|42|70368912262616|-1|2;7562
70368973852762|1347528989919|31.214.192.251|Chrome|About Vladimir Putin,  Putin was ineligible to ruAbout Frank Zappa, singer-son|78|19791209310673|50|-1|70368973852759|1670;2834;7006
70368984501694|1347528989947|49.238.44.149|Firefox|About Pervez Musharraf, , which derailed peace negotiations with PakiAbout Tonga, repres|88|15393163033577|0|70368984501693|-1|1028;9184
70368859843161|1347528990179|116.50.184.139|Chrome|About Johann Wolfgang von Goethe, n imitation of Sufi and other Muslim pAb|74|17592186302896|55|-1|70368859843155|780;2941
70368787104421|1347528990455|204.79.209.193|Chrome|cool|4|4398046656302|77|70368787104420|-1|
