32985349128438|39582846782258|1347528960148
6597070001082|48378780654643|1347528960153
17592186286219|65970779315905|1347528960237
32985349117415|35184664286858|1347528960337
26388279197372|30786612128345|1347528961747
13194139939741|70369113913696|1347528961851
10995116492325|70368977085349|1347528961856
15393163159830|61573078056919|1347528962662
2199023413030|52776874794576|1347528963603
8796093400934|61572937944703|1347528963696
30786325619108|52776591632506|1347528963762
19791209310429|43980736041883|1347528965099
6597070110659|61572697671600|1347528965558
19791209611341|70368816943035|1347528965694
26388279436753|70369160016252|1347528965895
28587302344550|57175020313731|1347528966451
32985349299879|43980627233816|1347528966471
32985348838662|21990309944518|1347528966754
8796093283686|61572893650288|1347528966825
28587302556614|61573035233255|1347528966886
8796093271214|61572742849052|1347528967220
17592186212965|65971041842376|1347528967271
32985349019940|57174719903125|1347528967428
32985349011677|61572794376791|1347528967461
8796093472398|70368765940489|1347528968199
17592186471154|48378668101847|1347528968668
19791209368093|65970978616260|1347528968736
13194139643458|70368976873293|1347528969295
13194139639316|70369106994423|1347528970095
21990232778226|65971048922780|1347528971134
32985349265217|21990478639018|1347528971135
15393163025136|43980750516505|1347528971241
30786325686640|70369129562998|1347528971364
32985349157293|30786705149960|1347528972045
21990232634492|70368897246382|1347528972524
28587302675143|35184754765145|1347528972601
2199023681314|21990255955166|1347528972669
21990232948326|70368775792005|1347528972684
26388279375796|39582579239233|1347528973815
15393162910889|70369042045851|1347528973874
26388279300796|65971124687064|1347528974103
13194139905806|65970733196342|1347528974244
10995116349191|57174695241283|1347528974668
6597069944077|30786568440459|1347528975434
2199023611984|70369041288105|1347528976064
6597070093898|61572903620458|1347528976419
10995116418227|65970970380917|1347528976504
13194139958847|65970851133815|1347528976844
13194139625713|61572989055053|1347528976867
32985349090656|8796336377787|1347528976950
26388279163478|8796265919126|1347528977257
28587302470054|52776673856937|1347528977270
26388279286008|57174743608461|1347528977290
15393163216480|61573012231090|1347528978152
26388279100641|65971076660095|1347528978296
8796093291511|70368765024871|1347528978530
30786325829102|65970837582984|1347528979064
17592186065969|52776928909837|1347528979489
32985349157230|43980766817301|1347528980676
35184372561851|43980611585342|1347528980723
2199023366838|65970863531598|1347528981234
21990232827018|61572958753868|1347528982469
32985349194297|57174980063685|1347528982952
10995116521911|65971059308408|1347528983426
28587302472865|61572789403452|1347528984235
30786325940490|17592361030390|1347528984730
10995116681633|70368840004807|1347528985249
6597069802360|39582428270165|1347528985271
28587302485258|70368843606140|1347528985536
15393162839527|35184555932788|1347528985731
13194139644475|21990457255729|1347528985848
32985348904749|17592201305427|1347528985852
30786325740590|70368907891391|1347528985912
24189256182611|65970983698206|1347528986351
30786325655430|65971121400284|1347528986395
32985348924761|65971083784076|1347528986560
13194140016818|70368923684480|1347528986686
32985349329326|35184613339825|1347528987135
28587302488984|4398496494150|1347528987162
13194139736350|70369182897855|1347528987611
32985348895157|48378598677951|1347528987731
17592186460867|21990466970657|1347528987799
30786325843971|48378535142673|1347528988304
32985349116819|65970771772667|1347528988382
32985349206742|43980825985657|1347528988983
2199023465091|65971040792848|1347528989079
32985348891278|48378880998985|1347528989256
32985349269785|57174782115118|1347528989302
4398046608841|61572995270578|1347528989306
21990232879611|70368890751137|1347528989508
32985348854936|65971081855627|1347528989704
26388279096047|70368911644912|1347528989714
2199023562719|70368926647689|1347528990273
30786325580437|61573087530407|1347528991352
24189256306731|26388302001834|1347528991774
26388279291553|65970806478058|1347528992081
6597069899564|65971056108859|1347528992616
26388279122367|65970941147522|1347528992682
32985349114481|65970785529841|1347528993066
6597069892027|65970908585261|1347528993144
2199023586003|65971066354351|1347528993526
