65970744872038|19791209437214|1347528960337
61572700450531|28587302477167|1347528960358
65970731228235|21990232763081|1347528960429
57174641367668|17592186374179|1347528960670
48378521081551|24189256125845|1347528960761
43980506025348|10995116732150|1347528960806
65970735438979|30786325741508|1347528960894
35184392081535|2199023709924|1347528960957
61572676359084|17592186149528|1347528960995
57174636115457|2199023546731|1347528961107
61572660663193|10995116390531|1347528961141
52776600086786|26388279557425|1347528961319
26388282266662|17592186228701|1347528961502
65970743826801|21990232814621|1347528961546
65970734423359|24189256217203|1347528961804
61572686836263|15393163010789|1347528961842
48378523199969|32985348885643|1347528961959
65970740695045|24189256145526|1347528961959
39582450086096|24189255819138|1347528962404
65970698741265|10995116707028|1347528962491
52776592815934|19791209552940|1347528962651
61572681650618|17592186079519|1347528962708
61572673177771|10995116546173|1347528962761
52776584373462|15393163154806|1347528963104
65970720780005|32985348992070|1347528963160
65970711396651|32985349059979|1347528963160
65970712446010|30786325627738|1347528963216
65970702959140|21990232630705|1347528963270
43980486168459|32985349160046|1347528963270
65970703978505|19791209587724|1347528963443
65970703987064|26388279540002|1347528963581
52776606449398|32985349321703|1347528963582
65970713492569|26388279534732|1347528963582
13194154227399|17592186059937|1347528963595
39582460613638|2199023322224|1347528963598
61572694179933|19791209773145|1347528963613
61572675311301|13194140020436|1347528963737
35184380501310|32985348913997|1347528963796
35184399377280|26388279195256|1347528963873
70368756807474|28587302480575|1347528963900
48378546235284|8796093203845|1347528963901
57174649754039|24189256217203|1347528963947
43980481957661|21990232883146|1347528964037
30786331941028|26388279509057|1347528964158
57174616212120|30786325790185|1347528964247
65970728121059|19791209316628|1347528964345
57174619353333|13194139619704|1347528964399
17592235334621|28587302519010|1347528964426
57174628803609|24189255825416|1347528964593
43980468336585|15393163041021|1347528965110
52776580233170|26388279284179|1347528965344
30786374876723|6597070130807|1347528965415
39582419699525|4398046697579|1347528965447
61572663771985|8796093261579|1347528965529
65970705038796|2199023449472|1347528965584
39582465801112|28587302533990|1347528965703
61572673266132|15393163089618|1347528965758
61572699405609|13194139891198|1347528965768
61572673259234|24189256261745|1347528965777
61572694177167|28587302537009|1347528965824
61572670033816|2199023446146|1347528965944
13194150079043|21990232780198|1347528966119
57174630922296|8796093350976|1347528966126
70368773578627|15393163284272|1347528966136
13194156366347|393553|1347528966268
65970701868961|30786325593788|1347528966284
65970721804100|24189256161872|1347528966547
13194141638863|32985349066313|1347528966621
39582437558632|26388279304734|1347528966765
61572663832434|30786325760309|1347528966878
65970731265519|32985348928826|1347528966944
52776598028233|111397|1347528967120
43980497636459|26388279193158|1347528967238
70368780943569|15393162878251|1347528967261
65970736478197|17592186536156|1347528967288
57174610962885|28587302800042|1347528967387
57174637236126|2199023676126|1347528967408
65970716590031|2199023310918|1347528967416
52776559221181|10995116540927|1347528967520
57174612014017|6597069892503|1347528967670
30786329841224|30786326016132|1347528968060
13194154227442|30786325931514|1347528968101
52776570812394|32985349267252|1347528968261
65970732312639|26388279539507|1347528968261
65970717608539|479049|1347528968624
61572684785406|32985349090101|1347528968737
65970710292341|6597069893125|1347528968816
57174641431561|24189256040851|1347528968896
8796118285747|8796093320156|1347528969035
70368751616254|32985349097759|1347528969074
65970701904827|35184372569385|1347528969074
52776573905909|32985349024820|1347528969149
65970716587978|26388279465901|1347528969149
65970743886357|21990232603329|1347528969299
65970743830102|2199023331758|1347528969316
39582465873941|8796093309118|1347528969345
65970703962391|4398046782189|1347528969391
61572671121760|26388279161594|1347528969425
43980504004925|32985349209022|1347528969443
48378521089915|2199023469845|1347528969459
65970735504471|15393163141380|1347528969475
