17592186148647|70368910209170|1347528960129
32985349057438|57174877513858|1347528960216
6597069792220|70368863015452|1347528960271
28587302734768|70369030822090|1347528960380
32985348985009|70369048655464|1347528960675
8796093415898|70369184057756|1347528960726
19791209422622|70368777146613|1347528960841
32985348885910|30786419727362|1347528961696
19791209681386|70369043276464|1347528961705
26388279135067|70368764152343|1347528961991
24189256105178|70368907893167|1347528962403
32985349276547|52776901931936|1347528962551
32985349102969|61572898343125|1347528962667
32985349014466|17592253390087|1347528962883
262173|70368794575835|1347528962983
2199023505882|70369124336473|1347528963039
4398046594569|70369031289020|1347528963286
32985348935399|43980714696669|1347528963598
32985349279187|65971039939625|1347528964058
4398046980027|65971014743826|1347528964285
15393163119107|70369031288987|1347528964369
21990232693844|70369102776293|1347528964472
28587302709857|70369061727539|1347528964567
15393163188720|70368907900841|1347528964835
32985349328846|57174969027431|1347528965398
32985349056249|13194182871565|1347528965472
35184372559804|8796124743824|1347528965750
15393163154062|70369086285842|1347528965754
21990232814722|70368884857607|1347528965773
32985349189967|70369101518902|1347528966022
13194139610684|70368838037239|1347528966063
35184372358227|57174627554021|1347528966456
30786325618545|70368767175578|1347528966650
10995116678802|70368902915126|1347528966697
13194139771026|70369115987370|1347528966735
30786325872321|70369122174806|1347528966771
26388279229772|70369118154119|1347528966861
32985349041521|65970914839209|1347528967235
32985349083116|43980500564339|1347528967819
32985349105322|43980836549993|1347528967863
8796093372325|70369044226061|1347528967881
32985349215950|52776605100986|1347528968164
26388279072644|70369057538728|1347528968271
19791209674517|70368891819878|1347528968343
32985349304966|61572989323410|1347528968696
32985348957074|57174615133237|1347528968740
21990232614482|70369085773775|1347528968867
32985349310276|26388585276444|1347528969158
21990232673099|70368836688467|1347528969219
24189256061309|70369125950274|1347528969263
21990232773446|70368892599427|1347528969336
17592186225401|70369058741857|1347528969457
6597070064084|70368997730957|1347528969672
32985349008945|21990525728348|1347528969954
26388279501790|70368910213607|1347528970665
8796093499806|70368816793079|1347528970757
32985348840323|57174647578879|1347528971068
21990233048893|65970879222034|1347528971269
13194139690761|70368840299668|1347528971521
15393162848071|70368855572804|1347528971679
8796093499188|70369107938313|1347528972022
10995116506789|70368882258893|1347528972145
32985348940185|39582421432809|1347528972232
32985349104375|43980760259557|1347528972267
32985349181607|13194233912464|1347528972514
21990232840643|70368913273690|1347528972613
32985348908898|61572818683225|1347528972681
32985348984685|30786431550158|1347528972799
26388279322363|70368960442029|1347528973242
13194139795709|70369125006059|1347528973559
35184372088899|57174742139761|1347528973841
6597070062024|70368946683821|1347528973861
32985349223833|65971010472887|1347528973977
17592186059038|57174945889253|1347528974177
26388279326002|70369119042232|1347528974794
21990232705033|70368913828209|1347528974837
26388279558737|70368890871491|1347528975041
26388279269678|70369106410238|1347528975134
4398046606790|70368863015452|1347528975182
4398046975617|70368955908957|1347528975955
32985349088051|48378869994343|1347528976111
26388279399323|70368897053781|1347528976458
17592186049259|70368859234256|1347528976476
31640|70369031211820|1347528977165
13194139648324|70369027205589|1347528977182
13194139787651|70368789180877|1347528977544
10995116338982|70368989622179|1347528977545
24189256133233|70368906271399|1347528977793
32985349079472|13194360446466|1347528978030
26388279096539|70368898001465|1347528978138
24189256098621|70368919507163|1347528978500
15393162794239|70368923489115|1347528978996
24189256110280|70369117011075|1347528979255
32985349108011|48378787309620|1347528979606
6597069821564|70368821450622|1347528979771
2199023622899|70368812571369|1347528979831
4398046829841|70368913511859|1347528979855
32985349222152|21990468459329|1347528979981
21990232855511|70369164661050|1347528980059
17592186137642|70369086286469|1347528980059
26388279071958|70368837456230|1347528980097
